app_name,access_location,act_com.facebook.facebookactivity,activity_started,avg_flow_duration,avg_packet_size,flow_entropy,frequent_beaconing_detected,has_fatal_exception,max_inter_arrival_time,max_packet_size,min_packet_size,perm_android.permission.change_wifi_state,perm_android.permission.read_phone_state,prv_com.google.android.gms.ads.mobileadsinitprovider,rcv_androidx.work.impl.background.systemalarm.constraintproxy$storagenotlowproxy,rcv_com.google.firebase.iid.firebaseinstanceidreceiver,read_contacts,srv_com.google.android.gms.ads.adservice,srv_com.google.android.gms.auth.api.signin.revocationboundservice,srv_com.google.android.gms.measurement.appmeasurementservice,total_packets,unique_dest_ips,used_requestnetwork,label
com_brave_browser,0,0,0,0.0087852945189686,9.909966477618935,0.7316380168926957,1,0,2.9681264262995244,11.088362885123056,3.9049367469129375,0,0,0,0,0,0,0,0,0,9.079424086222044,1.9821349816464964,0,0
com_snapchat_android,0,1,0,0.0090944172306922,9.929149116435788,0.7630720133494521,0,0,3.158960936575877,11.09002480717695,3.10194502890369,0,1,0,0,1,0,0,1,1,9.57708102049919,2.2896206447650824,0,0
com_toonsutra_comicapp,0,0,0,0.0129573601406683,8.923315495768353,0.7876138308927397,0,0,2.8804082636257897,11.08929580079611,4.098285015326773,0,1,1,1,0,0,1,0,1,8.817112475659446,2.0258835300023303,0,0
com_newleaf_app_android_victor,0,0,0,0.0332976095498088,9.724731679622604,0.7712226158466052,1,0,3.026254906858967,11.088429481246262,3.9023144198673614,0,0,0,1,0,0,0,1,1,8.14764355062289,1.9580461066514447,0,0
com_tohsoft_music_mp3_mp3player,1,1,0,0.018748732858843,9.242829415186916,0.7909489740279603,0,0,2.970665718098962,11.08911295643704,3.8817335357196208,1,1,1,1,1,0,1,1,1,8.889946336436047,2.2975089774399757,0,0
redwhite_cricket_liveline_score,1,0,0,0.007758177734713,9.643655879048303,0.756974427753093,0,0,3.4674444139373697,11.088247398015978,3.905605792742394,0,0,0,1,1,0,0,1,1,9.045320806396033,2.057922829157774,0,0
com_adsk_sketchbook,0,0,0,0.0056568483385886,9.92645202620282,0.7633232677653182,0,0,2.901134307329242,11.08959501066658,3.053159052634797,0,1,0,0,1,0,0,1,1,9.43182287688571,2.044362117082632,0,0
com_bt_bms,1,1,0,0.0106439116975485,9.92078439468898,0.7396552870434873,0,0,2.911756528630926,11.088832885731152,3.8809543059281872,0,0,0,1,1,0,0,1,0,8.915190418912758,2.064685031463563,0,0
com_app_barsys,0,0,0,0.0137334532679151,9.7350585188756,0.7562085779474764,1,0,3.336459033437442,11.088737866921994,3.90223428534428,0,1,0,1,1,0,0,1,1,9.190812330550568,1.9969614968891205,0,0
icici_lombard_ghi,1,1,0,0.0232145032115969,9.305715184122633,0.8527727584420994,1,0,2.667978097190641,11.088339692792784,3.0839280312519723,1,1,0,1,1,0,0,1,1,8.08537385352011,2.5349241825614923,0,0
com_casttv_castforchromecast_screencast,0,0,0,0.029044909382777,9.560899441844663,0.7764500964718095,0,0,2.7305384118996723,11.086999738870206,4.093737969995572,0,0,1,1,0,0,1,0,1,8.128476261015853,1.886464158328595,0,0
com_mg_smplan,0,0,0,0.0062760991392141,9.900953110385975,0.7466366941563893,0,0,3.436173172198144,11.088772857648882,2.999063625865267,0,1,0,0,1,0,0,1,0,8.150498770985937,2.2827541348203395,0,0
com_bd2videocall_randomvideocall,0,0,0,0.0241549271217788,9.633120116040926,0.827523654494,1,0,2.2215042383599943,11.087883708701762,3.914812884090616,0,0,1,1,0,0,1,1,1,7.859862283813344,2.27836256889678,0,0
enterprises_dating_boo,1,0,0,0.0138646521122253,9.632462724207532,0.772773091197457,0,0,3.443929533220662,11.087849336267563,3.883563811740161,0,0,0,0,1,0,0,1,0,9.49543311643449,2.6603869579904766,0,0
com_accurate_weather_forecast_live,0,0,0,0.0328497973676456,8.86001187525309,0.9241480004022514,1,0,2.1168974405843235,11.087838492306435,3.895815549207687,0,0,1,1,0,0,1,0,1,7.809162116612237,2.435526411182181,0,0
org_acharyaprashant_apbooks,0,0,0,0.0138806205484158,9.538934908643414,0.7820601782023656,0,0,2.8943533292591392,11.08949496234492,3.8929369582490527,0,1,0,1,1,0,1,1,1,7.822791053901412,1.9898848533206408,0,0
com_accurate_live_weather_widget,1,1,0,0.0098844356103057,9.654185773071845,0.7112707642621403,0,0,3.18749298131452,11.088476805126543,3.8886074701700495,1,1,1,1,1,0,1,1,1,9.836126285452815,2.293562572027532,0,0
com_tutotoons_app_dopplesworld,1,1,0,0.0075900509464469,9.956959267280975,0.7782524944938617,0,0,3.042192445476451,11.089252429203771,3.878895956834067,0,1,0,1,1,0,0,1,1,8.382637316309655,2.480508578351297,0,0
com_app_abhibus,0,0,0,0.0205714563680881,9.673387196008388,0.7340778927789833,0,0,3.737073337258981,11.088949940029082,3.904513418965821,0,0,0,0,1,0,0,1,1,8.387584101403023,2.3229255008399643,0,0
redwhite_cricket_liveline_score,0,1,0,0.01066582602577,9.807443476913328,0.7399464791114845,0,0,3.0622931153322748,11.08772662976949,3.056569935302325,0,0,0,1,1,0,0,1,1,9.387499624221851,2.3079549898550544,0,0
com_pocketfm_tv,1,1,0,0.0137942970359197,9.82996085876376,0.81720120479426,0,0,0.5547661455898747,11.088025163419518,3.8946105607450368,1,1,0,1,1,0,0,1,1,9.89268450479847,2.4030100623459187,0,0
com_teleparty_android,0,1,0,0.0110936909417669,9.903785527813676,0.7240490845200359,0,0,3.0649286371732867,11.08878975008612,3.877819789496449,0,0,0,1,0,0,0,0,0,9.93836241203065,2.0765982422105544,0,0
com_microsoft_android_smsorganizer,1,1,0,0.013444264308168,9.940508306430162,0.7683686650652682,0,0,2.7547377742107075,11.089063977895158,3.0116100248115854,1,1,1,1,1,0,1,1,1,9.369665357557563,2.28413245162478,0,0
com_newleaf_app_android_victor,0,1,0,0.0228259236258248,9.819509005425802,0.7390591702850532,0,0,2.904150112958201,11.088716067079073,3.8811695215067417,0,0,0,1,1,0,0,1,1,8.287143268998777,2.142962709502923,0,0
com_microsoft_office_officehubrow,0,1,0,0.0172071837659637,9.680466801362403,0.7143836965979474,0,0,3.162264941363522,11.088366727521208,3.8711080812018017,0,1,1,1,1,0,1,1,1,8.657085077762963,2.213465970044954,0,0
com_bhive_workspace,0,0,0,0.023727451789223,9.640989591950753,0.7639415268543471,1,0,2.2101442236852487,11.088531261145237,3.1061217404446397,0,0,1,1,0,0,1,0,0,8.324134248468436,1.9426753549527305,0,0
me_ingala_galachat,0,0,0,0.0246290867318216,9.266167692637463,0.7431764839715533,0,0,3.3316706807984207,11.088840772854136,3.046857241554718,0,0,0,0,1,0,0,1,1,8.122071189714017,2.0193280688127344,0,0
notion_id,0,0,0,0.0125201873742053,9.791813273147609,0.7307067618693149,1,0,2.943403170244737,11.088361551118778,3.891186668426005,0,0,0,0,0,0,1,0,1,8.708224193539731,2.4491121937182365,0,0
com_chatrandom_strangerchat_randomchat,1,1,0,0.0151157817078267,9.791283926347694,0.7629733782023806,1,0,3.06135006333213,11.089705950357782,3.8950643676274654,0,0,0,1,1,0,0,1,1,8.686277973682996,2.4053660931555214,0,0
com_mynikon,0,1,0,0.0319612346862206,9.450281014658952,0.7853535666965922,0,0,2.5833340943014664,11.089147097858344,2.948964715627469,0,0,1,1,1,0,1,1,1,7.651321857016841,1.9622399931941112,0,0
com_adobe_scan_android,0,1,0,0.0171685547374915,9.31180772161607,0.7347295312113821,0,0,2.9773956829705863,11.087994592289832,3.091588653924501,1,0,1,1,1,0,1,1,1,8.442880450740942,2.215382624954852,0,0
live_weather_vitality_local_channel_forecast,0,0,0,0.0367236848468698,9.016748118509131,0.7881295161373436,0,0,3.2045484531044965,11.089199628477363,3.0438817769288726,0,1,0,0,1,0,0,0,1,7.848764521046915,1.9330680833147171,0,0
com_ahaguru_ahazap,0,0,0,0.0298603791170442,9.780897571417963,0.745819260144136,1,0,3.1774917225270114,11.088435130788806,3.0674285321052883,0,0,0,0,0,0,0,0,0,8.534229428173392,2.0888981777450044,0,0
com_audible_application,1,1,0,0.0144278708054205,9.776513414169164,0.7349306872786259,0,0,3.1215683350715917,11.0881589280099,3.887550893066571,0,0,0,1,1,0,0,1,1,9.017383748147331,2.054119291470803,0,0
com_microsoft_office_excel,1,0,1,0.0149792130998711,9.886932194741274,0.9272141568740844,0,0,2.653195620392565,11.08901318174508,3.896047203298307,1,1,0,1,1,1,0,1,1,9.6416574489415,2.2239786526875536,1,0
com_neave_zoomearth,1,1,1,0.018429662092269,9.634048749474491,0.9394424653396052,0,0,2.4309747001163924,11.087941815553226,3.0866735809180232,1,1,0,1,1,0,0,1,1,8.113164847287592,2.49839746901002,1,0
com_accurate_weather_forecast_live,1,0,0,0.0160870447824221,9.5340192648374,0.7822577214458987,0,0,3.5831711048910035,11.089872417235282,4.132105237865947,1,0,1,0,1,0,0,1,1,8.380148638730564,2.30445441483136,0,0
com_tutotoons_app_dopplesworld,0,0,0,0.0311220762311003,9.510692233271172,0.7836814320669168,1,0,2.577800553013509,11.0880512043165,3.096458652664575,0,0,0,0,0,0,0,0,0,9.018966513373524,2.3206671425283525,0,0
com_tapastic,0,0,0,0.0220918508302723,9.571174949718912,0.7617926252907288,0,0,3.1065336188319748,11.089180336742723,3.049817314535561,0,0,1,1,0,0,1,0,1,7.791602299839064,2.1733436264447423,0,0
com_microsoft_scmx,1,1,0,0.0106044271844954,9.676434595950168,0.7982757342565787,1,0,3.067942318739424,11.088537834098762,2.982944501304964,0,1,0,1,1,0,0,1,1,8.135729913174917,2.043643816876462,0,0
com_cris_utsmobile,0,1,0,0.020756614883513,9.615667910504142,0.7924892852976785,0,0,3.2547982249066147,11.088833322148783,3.1062436412255363,0,0,1,1,1,0,1,1,1,8.133807911155976,2.199648579049944,0,0
org_videolan_vlc,0,1,0,0.0057799930285942,9.48757036476945,0.7704666954535825,0,0,3.3755745623565185,11.089241957846138,2.918570943691848,0,1,0,1,1,0,0,1,1,9.522325886775498,2.409099464406578,0,0
luma_sora_pika_runway_video_ai,1,1,0,0.0338705084145098,9.46715331170213,1.0468036611417535,1,0,2.838995026202193,11.087656073417271,3.0886415763815043,1,1,0,1,0,0,1,0,1,7.962445603467256,2.597208456790178,0,0
com_pratilipi_mobile_android,1,1,0,0.0018066272581662,9.850244440088767,0.7437707324073815,0,0,3.316645000768384,11.089416225661044,3.0647638873583896,0,1,1,1,1,0,0,1,0,9.595229778080514,2.2903474265826054,0,0
com_lushful_app,0,1,0,0.0156332024239482,9.69846230393414,0.8221171440550952,0,0,3.1043322605346395,11.087877018784072,3.151081441804012,0,0,0,1,1,0,1,0,0,8.04091710502966,2.4340926815991306,0,0
com_new_wltpe,0,1,0,0.0102621014344655,9.840956337018234,0.7650256582775334,1,0,2.8733775646563404,11.087995822116175,3.914928234096753,0,0,1,1,1,0,1,0,1,9.094630121393475,2.1806612212406398,0,0
com_accurate_weather_forecast_live,0,1,0,0.0231557811755437,9.65132691547972,0.7479653219927789,0,0,3.1114707317726804,11.08915874179682,4.053204290619101,1,0,1,1,0,0,1,0,1,7.955391939608226,2.0543325678456203,0,0
org_videolan_vlc,0,0,0,0.0265983393097546,8.956005266347677,0.722702475206778,0,0,3.4449726554684577,11.087792709041006,3.007812531731352,0,0,0,0,1,0,0,0,1,8.203351524605845,2.0789601667562443,0,0
bulksenderwa_marketingviawa_wabulksender,1,1,0,0.0252591503529122,9.299931977382384,0.8858365458938301,1,0,2.508783997998446,11.088037666516533,3.880508447549828,0,1,1,1,1,0,1,1,1,7.691230297048452,2.308414859682982,0,0
com_bumble_app,1,1,0,0.0117466699760271,9.896178258298653,0.7511213521085066,0,0,2.942538197671673,11.088991843451964,4.045271544462971,0,0,1,1,0,0,1,1,1,9.124929887579766,2.198242198871438,0,0
org_thoughtcrime_securesms,0,0,0,0.0178099299292369,9.44067248185061,0.7692489879897816,0,0,2.677392753060042,11.08849354544988,3.0573159552218274,0,1,0,1,1,0,0,1,0,8.09899273597815,2.5696576736645795,0,0
com_toh_mp3_music_player,1,1,0,0.0164295135507192,9.72022082288197,0.7735376125309307,0,0,3.085126994783223,11.088642154391897,3.008137189687369,0,1,0,1,1,0,0,1,1,8.25046448826283,2.162161504064647,0,0
com_bumble_app,0,1,0,0.0139118717840271,9.84183317310131,0.7778879343081606,0,0,2.9340951984624075,11.08889120170006,4.157778714973627,1,0,1,1,0,0,1,0,1,8.235181507273804,2.1938031743696813,0,0
com_soundcloud_android,0,1,0,0.0214238587347184,9.60260298148606,0.7958431116589588,0,0,3.34675768800124,11.088070138012885,3.888231737154577,0,0,1,1,1,0,1,1,1,7.854665614585946,2.2178682786444712,0,0
redwhite_cricket_liveline_score,1,1,0,0.0109779789595423,9.852198043454877,0.7464707045237038,0,0,3.577034146289099,11.08869790740282,2.992747005054203,1,0,0,1,1,0,0,1,1,8.851331499070348,2.466292774243953,0,0
com_deere_anubhuti_main,0,1,0,0.0258652816273988,9.51269398511114,0.7485221611043503,0,0,3.497482021223381,11.088831663711012,3.056388347764873,0,0,1,1,1,0,1,1,1,7.961312887042759,2.3641156997526385,0,0
com_splendapps_splendo,1,1,0,0.0116887033934251,9.88038966329251,0.7144367136365345,0,0,3.5205280686333458,11.089553186225992,3.915082611064476,0,1,1,1,1,0,0,1,1,9.666056026122838,2.3171517807882465,0,0
com_microsoft_emmx,1,0,1,0.0147567858901996,9.793300657138062,0.8890472602331101,1,0,2.52515290769272,11.088817941164193,3.8967994590224784,1,1,0,1,0,1,0,1,1,8.92783553634767,2.5808122537435576,1,0
com_snapchat_android,1,0,0,0.0184322946433878,9.58686452018561,0.8439980493379778,1,0,2.5177717658943037,11.088562196403348,3.8865589594045296,0,1,0,0,1,0,0,1,1,8.272382187142068,2.6081882010348147,0,0
us_zoom_videomeetings,1,0,1,0.0072673084205535,9.992827714548794,0.8127115590236103,1,0,2.547213240195957,11.089440035094034,3.917217690136901,1,1,0,1,1,1,0,1,0,10.003574761532096,2.4774835324065254,1,0
in_loanfront_android,1,0,0,0.0255715760311506,9.413770196427174,0.9969831889420532,0,0,2.9742805319399697,11.088656281155751,3.048848183917459,1,1,0,1,1,0,0,1,1,8.143428482286874,2.4989201409444948,0,0
com_cricbuzz_android,1,0,0,0.0332118890113936,9.599436818635732,0.817530813701646,1,0,3.4683726730870035,11.088081518983794,3.87469780743016,0,1,0,0,0,0,0,0,0,7.895297682750819,2.464462224413247,0,0
com_tayasui_sketches,0,0,0,0.0264144127282249,9.434336644327187,0.9338776919566274,1,0,2.888139871433673,11.089343773352988,3.029057986808251,0,0,0,1,0,0,0,0,1,7.401742128073311,2.5344971153683007,0,0
photo_cameraselfie_sweet_camera,1,0,0,0.0171966236496735,9.647960481455009,0.8079162021848744,1,0,2.363748300337086,11.087903768427353,3.1145552281171764,1,1,0,1,0,0,0,1,1,8.253523181748148,2.438591694899665,0,0
com_probadosoft_moonphasecalendar,0,0,0,0.0263731835331083,9.680287497528028,0.8896845163849952,0,0,3.210065709473998,11.088060380161426,3.859276064072641,0,0,0,0,1,0,0,1,1,7.957216680984501,2.0306770465529795,0,0
com_mumbaiindians,1,0,0,0.0310274340212233,9.37109803314525,0.8930878332968839,0,0,2.6774182137032656,11.088974698138108,3.911707681393776,0,1,0,1,1,0,0,0,1,7.764276966775198,2.3493491208112403,0,0
com_microsoft_office_excel,1,0,1,0.0095631146268106,9.843292144465874,0.7300495590848071,1,1,2.503879422455828,11.08875763788146,3.88898927375075,0,0,0,1,1,1,0,1,0,9.566518996237216,2.423264477228788,1,0
com_cleartrip_android,1,1,0,0.0073969265209491,9.770684896736322,0.7692192200598548,0,0,3.4859171683764423,11.08889412280736,4.073872913881925,0,0,1,1,1,0,0,0,0,9.38874920844841,2.299649413750432,0,0
com_microsoft_emmx,1,0,1,0.0181082082771225,9.90034459814366,0.8109350031026216,0,1,2.5223663182982885,11.087980027878707,3.0657867681919173,1,1,0,1,1,1,0,1,1,7.958619678942913,2.3161177670910016,1,0
life_channel_accurate_local_weather_forecast,0,1,0,0.0117522435357598,9.647445422177173,0.7489136017674424,0,0,3.273867938565193,11.088419182823042,3.104561018552597,0,0,0,1,1,0,0,1,1,9.425215228944204,1.890690516784263,0,0
co_hinge_app,0,0,0,0.0067899498523731,9.843255064768538,0.7347749170095664,1,0,2.893123917870609,11.088696279920145,3.144745435669352,0,0,0,1,1,0,0,0,0,9.542319234400392,2.2085358705838942,0,0
com_accurate_weather_forecast_live,0,1,0,0.0212354016966063,9.41304980386222,0.7492733305876547,0,0,3.0702956655320244,11.088812627185332,3.0453416309004533,0,1,1,1,0,0,1,0,1,7.83476861172792,2.286285470141404,0,0
com_deere_anubhuti_main,0,0,0,0.01296449824247,9.537080420055222,0.7709730537519401,1,0,2.433719495776512,11.089218286259303,3.09232785648878,0,0,0,1,1,0,1,0,1,7.933690773941939,2.4627027487476285,0,0
com_actiondash_playstore,0,0,0,0.0181924072884215,9.519653868510808,0.7886976188585069,0,0,2.491091468595234,11.088449554640642,4.104268311846546,0,0,0,0,1,0,0,1,1,8.22961167432937,2.2836423497252443,0,0
com_thinkdirty_thinkdirtyapp,0,1,0,0.029041689270519,9.486019888346526,0.8172279617038344,0,0,3.6231195682701327,11.088205201194029,3.8969693308994415,0,0,0,1,1,0,0,1,1,7.765544312433113,2.0654790122475224,0,0
com_cardinalblue_piccollage_google,0,1,0,0.0108504964478365,9.761070408536504,0.7515262726740722,0,0,3.266287508295568,11.088365716728724,3.897419342016622,0,1,1,1,1,0,1,1,1,8.131163410640342,2.000439667152342,0,0
com_microsoft_designer,0,0,0,0.0283839731795517,9.539898350290049,0.7792325252463327,0,0,3.6596394137462136,11.089261227621858,3.874868974242854,0,0,0,0,1,0,0,0,1,7.891126265276839,2.413050308658356,0,0
tech_baatu_parentcop,0,1,0,0.0258830700711573,9.649285480539,0.8085608050739332,0,0,3.198926894406869,11.088195683208848,2.973687627250293,0,1,0,1,1,0,0,0,1,7.595358467943464,2.4501034070988563,0,0
in_juspay_nammayatri,0,1,0,0.0168574081710419,9.792037217292895,0.7458809554058422,0,0,2.610556256573867,11.087832875456344,3.8849913857142746,1,0,1,1,1,0,1,1,1,7.91358656270111,2.001861266575038,0,0
hu_crabs_kidmaze,1,1,0,0.0203006818169835,9.84540243234418,0.727309239774623,0,0,2.326030737733743,11.087796701756204,3.066835519744173,1,1,1,1,1,0,1,1,1,8.023510452587999,2.176424481627216,0,0
in_goindigo_android,0,0,1,0.0330111848483108,9.429916160877587,0.9018304457992256,1,0,2.5194353286165154,11.088447184473711,3.884417332727704,0,0,0,1,0,0,0,0,1,8.076315388478916,2.3972527439216136,0,0
tech_baatu_parentcop,1,1,0,0.0165572177785588,9.664033183786856,0.743560532575639,0,0,2.502159337266497,11.088514486701484,3.8804228053193937,0,1,1,1,1,0,1,1,1,7.812239523699539,2.1098550991250877,0,0
co_godream_gostream,0,1,0,0.0110737054144292,9.495513181615047,0.7458341006728553,1,0,1.2143026526817904,11.089212020478753,3.892166231358566,0,1,1,1,1,0,1,1,1,9.54159657302796,2.2858840796340787,0,0
org_videolan_vlc,1,0,0,0.0097572339187255,9.875638865206644,0.7761960770851544,0,0,3.3994916696774085,11.088389784448728,3.875638341732858,0,0,0,0,1,0,0,1,0,9.105230933304975,2.0052382376145266,0,0
com_pocketfm_toons,1,0,1,0.0065801635850913,9.895368876661136,0.7935814124019772,1,1,2.6131166274294864,11.087515642073956,3.901623363353736,0,1,0,1,1,1,0,1,0,9.697618502145358,1.98607646364969,1,0
co_windyapp_android,0,0,0,0.0158642867859224,9.666891674440947,0.7305991437794966,1,0,3.2093037003419536,11.08797738519272,3.901020862071578,0,1,0,0,1,0,0,1,1,8.592272925757197,2.0323407751003817,0,0
co_windyapp_android,0,1,0,0.0138473932896593,9.501761349243813,0.7337450109423048,0,0,3.1395430093995764,11.088918676209763,3.1523622903973463,0,0,1,1,1,0,1,1,1,7.8722706701065155,2.2811503625242504,0,0
pdf_reader_pdfviewer_pdfeditor,1,1,0,0.0118452074502718,9.902881179304364,0.7536930778677837,0,0,2.8230187779298763,11.08847108499496,3.886877375800671,0,1,1,1,1,0,1,1,1,8.412019291282826,2.427682775168281,0,0
wp_wattpad,0,0,0,0.0129490705011726,9.799907837410291,0.7083191755732148,0,0,3.2042516649776496,11.088075740932393,3.895957121863806,0,0,1,1,0,0,1,0,1,8.426954791801275,2.2765093569875905,0,0
com_mumbaiindians,0,0,0,0.0278564700458309,9.783154680396873,0.7284303867753332,0,0,3.032608571966387,11.088811718587497,3.0627132543277344,0,0,0,1,1,0,0,1,1,8.070501292940913,2.09767062364142,0,0
com_plexapp_android,1,0,0,0.0056433232736013,9.900689626915604,0.7716327171714743,1,0,2.9119309122750443,11.088924874907724,3.0771212917234365,0,1,0,1,0,0,0,1,0,9.598218423758162,2.493283679670866,0,0
calendar_agenda_calendarplanner_agendaplanner,0,0,0,0.0334676785704744,9.448864898688724,0.7512869333276757,0,0,2.493857189269146,11.08881636694458,3.091775713670549,0,0,0,1,0,0,0,0,1,8.594503166681704,2.384731537070163,0,0
tuat_kr_sullivan,1,1,0,0.0330294565947117,9.798373513201463,0.824415672761813,0,0,3.152456724529341,11.088186518470309,3.895666223456281,1,1,1,1,1,0,1,1,1,8.252590506908426,2.0987246135402478,0,0
com_lushful_app,1,0,0,0.0133118107394697,9.88209840805365,0.7403411735441391,1,0,3.237598207244284,11.087919685469751,3.907847664124968,0,1,0,1,1,0,0,1,0,9.742743169839676,2.086146410388789,0,0
com_thaidigitalplatform_tagthai,1,0,0,0.0175248491359965,9.42252981251263,0.9099271225405378,0,0,2.7165278686715246,11.088460587584912,3.008145160099344,0,1,0,1,1,0,0,1,1,8.544048143952189,2.0556039258092094,0,0
com_camerasideas_trimmer,0,0,0,0.0296778858091129,9.579324364182888,0.7466079969016758,1,0,2.94329071291866,11.088177480249412,3.884324566739136,0,0,0,0,0,0,0,0,1,7.715301573442722,1.9382484096749544,0,0
com_randomchat_camtocam_onlinevideocall_livetalkvideocall,0,1,0,0.0175675475058729,9.61367454571962,0.7911101913148589,0,0,2.960409803738904,11.088002241355296,3.908744992538452,1,0,1,1,1,0,1,1,1,7.816673411164007,2.1830080809529218,0,0
com_thaidigitalplatform_tagthai,1,0,1,0.030703969236881,9.826553749205043,0.7664648070987082,1,1,3.064640810714484,11.087782782658028,3.910787310054261,1,0,0,0,1,0,0,0,1,8.782064953875775,2.294862826776473,0,0
com_radio_fmradio,0,0,0,0.0132545949527417,9.88623543238804,0.8840980523289492,0,0,3.123004278082087,11.088995380741736,3.1627858577672385,0,1,1,1,1,0,1,0,1,8.627919867264431,2.2843562089904155,0,0
com_transsion_phoenix,1,0,1,0.0156321909535748,9.611313233473966,0.8216432483987423,1,0,2.5030471545600044,11.08860760605629,3.89263302406117,1,1,0,1,1,1,0,1,1,8.055442821890967,2.4267339232102376,1,0
com_radio_fmradio,0,1,0,0.030513296517325,9.426899025377,0.8482633497566895,1,0,2.611355102349274,11.087991635388226,3.063125075378135,0,0,1,1,1,0,1,0,1,7.926901386426209,2.0153183042299445,0,0
com_app_tripple,1,0,0,0.0267714402747569,9.478771403475909,0.7744005158292143,0,0,2.6356695783444826,11.088578558711308,2.991390272716404,0,1,0,0,1,0,0,0,1,7.560862308526134,1.9755023334443635,0,0
com_deepseek_chat,0,1,0,0.025305452587365,9.657628158454385,0.7426467581020513,0,0,3.38793012448768,11.088587861161136,4.046012658084945,0,0,0,1,1,0,0,1,1,8.44860540623122,1.99812900768018,0,0
com_bd2videocall_randomvideocall,1,1,1,0.0153295456128179,9.743787017507811,0.7812378700229997,1,0,2.205459111488673,11.088073307109989,3.888487082646356,1,1,0,1,1,0,0,1,1,9.442647413341128,2.4578753499812493,0,0
com_spinny_consumer,0,1,0,0.0227441978818285,9.613643598978236,0.8044805842221968,1,0,2.7227506396641243,11.088371405992476,3.8895901317860577,0,0,0,1,1,0,0,0,1,8.33267572894089,2.4249603363956718,0,0
ru_yandex_weatherplugin,1,1,0,0.0299468574771785,9.66484484812942,0.9701762056629786,0,0,2.602172077214797,11.087399854602516,3.026611242865177,0,1,0,1,1,0,0,1,1,8.432511751151633,2.277601326656912,0,0
com_mp4mp3,0,0,0,0.0331663250470145,8.80489730111587,0.7672443590649827,0,0,3.4937876137042543,11.08775093905346,4.056457890660544,0,0,1,1,1,0,1,0,1,8.421934049854455,1.9674262776435212,0,0
gomechanic_retail,1,1,0,0.0158988313002951,9.42211417915104,0.9468990052506728,1,0,3.089679059146408,11.087786265050504,3.904085638921688,1,1,0,1,1,0,0,1,1,8.43626265608533,2.696099864042955,0,0
in_thirdwavecoffee_android,0,0,0,0.0360197363131987,9.188234307991852,0.857483856883501,0,0,2.7575010883193456,11.087825289348238,3.8850300206495807,0,0,1,1,1,0,1,0,1,7.2071807726167965,2.299336862291644,0,0
in_org_npci_upiapp,1,0,0,0.0214095399365163,9.417458824893584,0.9514345623545396,1,0,2.5029674473062737,11.088457807401827,3.066356931473866,1,1,0,1,0,0,0,1,0,8.069957841839978,2.2862010880374903,0,0
com_atpc,0,0,0,0.0058249071877302,9.967833523871994,0.7487703885216949,0,0,2.95779294478771,11.088338798125532,4.165324610049704,0,0,1,1,0,0,0,0,0,9.636321184867557,2.2983663783979256,0,0
org_videolan_vlc,0,0,0,0.020598065478344,9.151570039642978,0.7925013267271311,0,0,3.090332645396023,11.088832972678317,3.0155429317097933,0,0,0,0,1,0,0,1,1,8.2154131870718,2.168497018068719,0,0
com_magicpin_local,0,1,0,0.0218758410548511,9.073884687572724,0.8017140367793599,1,0,2.5976788205347683,11.088456568404776,2.978158125650244,1,1,1,1,1,0,0,0,1,7.842996745936606,2.4481343859291167,0,0
com_lutech_musicplayer,0,1,0,0.0160937888635149,8.92088741818491,0.7920116738954563,0,0,3.502294456704369,11.088081652482591,3.123734412991968,0,0,1,1,1,0,1,1,1,8.928085119324605,2.0463931302406118,0,0
com_lyrebirdstudio_facelab,0,1,0,0.0186595394514922,9.74341176780499,0.8078237472930176,0,0,2.6184038444330087,11.088581506132815,3.9002238931916833,0,1,1,1,1,0,1,1,1,8.078880324215266,2.1225544228390505,0,0
com_pratilipi_mobile_android,0,0,0,0.0196518614035923,9.906775406673026,0.7656216780095519,0,0,3.145608694962585,11.088777479065042,2.943273231450058,0,1,0,1,1,0,0,1,0,8.011589077862212,2.048335278974778,0,0
us_zoom_videomeetings4intune,1,1,1,0.0232458877270715,9.816815963774236,0.7761392088876207,0,0,0.9448207719548172,11.088327733147262,3.048406302059314,1,1,0,1,1,0,0,1,1,8.208187349548945,2.459282914328914,0,0
com_ahaguru_ahazap,0,0,0,0.0324800172352737,9.308174532433013,0.8502410805281585,1,0,2.3499916719381053,11.0886362426037,3.104793177212632,0,0,0,0,0,0,0,0,1,8.047955585400974,2.358190726717102,0,0
com_mumbaiindians,0,0,0,0.0196675880128793,9.511636377823995,0.7897054699479845,1,0,3.086434014196845,11.089122163760647,3.8804981186847463,0,0,0,1,1,0,0,0,1,8.332455257985382,2.2675238088589964,0,0
call_recorder_automatic_acr,0,1,0,0.0203127298914977,9.513675429723593,0.7503638939596191,0,0,2.977412090638297,11.08785832527129,3.9040803423364014,0,0,1,1,1,0,1,1,1,8.604629316797471,2.191288457366564,0,0
ins_story_unfold,1,0,1,0.004359511455538,9.85036786953358,0.7415716963922886,0,0,3.059743474517797,11.08890664710171,4.080651968574022,1,1,0,1,1,0,0,1,1,9.509960515034011,2.2895485125791915,0,0
com_syst_tufeelive,0,1,0,0.0368472050008239,9.609086403164836,0.8817503140780575,1,0,2.8843006243974822,11.087126921497,3.07466781744988,0,0,0,1,1,0,0,1,1,7.929368528672459,2.4844103869018643,0,0
